query,positive,negative,positive_source,negative_source
How did they get input from people all over the country about reducing disaster risks?,"and aired through Nepal TV for wider dissemination. With lead role of National Planning 
Commission, a Mainstreaming Guideline for Disaster Risk Reduction and Climate Change Adaptation 
(DRR-CCA) has been drafted in a participatory manner after regional consultations carried out for 
all the five development regions since 2014 and a  national workshop in Sep 2016. A study was","contributed 
through “Risk 
Informed 
Planning” study; 
mainstreaming 
guideline for 
DRR-CCA 
drafted. 
2016 CDRMP 
Output 7.2 Urban 
Populations are 
better able to 
prepare for and 
manage hazard and 
climate change 
adaptation risk 
 
National Building Codes 
implemented in 
municipalities of 
Kathmandu Valley 
0 VDCs in 
KV, No 
RSLUP, 0 
Municipal
ity 
outside 
KV 
6 urbanizing 
VDCs and 3",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Are there any plans in place to make sure the government is allocating enough money to handle natural disasters?,"carried out on “Risk  Informed Development Planning” by the project which was utilized by the 
National Planning Commission (NPC) for 14th Three-Year Periodic Development Plan. These efforts 
are expected to contribute to increase in allocations by government ministries in Disaster/Climate 
Risk Management (D/CRM) from the 4.85% in 2014 (UNDP/CDRMP) in coming years. Disaster Risk","episode) and on 30th Nov, 2016 (second episode). 
Technical support to the National Planning Commission  (NPC) on mainstreaming disaster risk 
reduction in national level planning and implementation process led to a study on ""Risk informed 
planning"" ensuring issues of disaster and climate risk management are well addressed in the",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Is the government planning ahead for situations where we might be affected by big natural disasters again?,"Reduction and Climate Change Adaptation (DRR-CCA) focal persons and Gender Equality and Social 
Inclusion (GESI) focal persons from the key ministries were also oriented towards improved DRM 
planning and implementation. 
 
While the country is passing through a transition towards recovery from loss and damages due to","and aired through Nepal TV for wider dissemination. With lead role of National Planning 
Commission, a Mainstreaming Guideline for Disaster Risk Reduction and Climate Change Adaptation 
(DRR-CCA) has been drafted in a participatory manner after regional consultations carried out for 
all the five development regions since 2014 and a  national workshop in Sep 2016. A study was",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What kind of support did they give to regular homeowners and local builders during the rebuilding process?,"the April 2015 earthquake, the project mobilized additional resources for facilitating the process of 
reconstruction in Dolakha, Sindhupalchowk, Kavre and Gorkha districts through awareness raising 
campaigns and building capacity of municipalities, local masons and working engineers on safer 
construction in line with own er driven reconstruction  model as conceived by the Government.","2016:  
• Awareness raising on earthquake and safe construction practices in EQ affected districts, Gorkha, 
Sindhupalchowk and Dolakha have been effective to motivate local people for adoption of safe 
construction practices for reconstruction. It has also created enabled environment for project 
implementation. 
• Implementation of project activities under MCG through LDRMCs/CBDRMCs/Women",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Are there specific steps people can take to make their homes safer after a disaster?,"18,571 people (approximately 40% women)  from these districts have been oriented on national 
building code and safer construction practices. 40 most affected and vulnerable house-owners from 
10 VDCs of Sindhupalchowk and Dolakha have initiated construction of Technology Demonstration 
House (TDH) through on -the-job training of the masons, integrating resources provided by the","trained 
# Awareness 
raising to all 
VDCs in 
Sindhupalchowk
, Large no. of 
population 
aware on safer 
construction, at 
least 500 
engineers 
trained on post 
damage 
assessment, 60 
masons trained. 
577 
engineers 
trained, 66 
masons 
trained, 
awareness 
raising done 
in 32 VDCs. 
To raise 
awareness 
for house - 
owners of 
Gorkha, 
Dolakha and 
Sindhupalch
owk through 
Mobile 
Clinics",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Don't they have some kind of emergency centers that help with rebuilding after a disaster?,"Government. For effective outreach to affected communities on knowledge and skills  relating to 
safer construction, two technology demonstration centers in Gorkha and six in Sindhupalchok and 
Kavrepalanchok ( two each at Chautara, Panchkhal and Melamchi municipalities ) are being 
constructed. Panchkhal, Chautara and Melamchi municipalities have begun issuing permits through","2016:  
• Awareness raising on earthquake and safe construction practices in EQ affected districts, Gorkha, 
Sindhupalchowk and Dolakha have been effective to motivate local people for adoption of safe 
construction practices for reconstruction. It has also created enabled environment for project 
implementation. 
• Implementation of project activities under MCG through LDRMCs/CBDRMCs/Women",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do you think the EOC system played a role in responding to disasters in Chautara municipality?,"the code-compliant building permit system  supported by the project  while Chautara municipality 
has adopted the Risk Sensitive Land Use Plan and Bye-laws, duly endorsed by the municipal council, 
which was prepared by the project. 
 
Noting the significance and contributions of Emergency Operation Center (EOC) system during the","have started implementation of National Building Codes in issuing building permit. Risk Sensitive 
Land Use Plan (RSLUP) for Chautar a municipality was prepared and the plan was approved by the 
municipality council. 
 
3. Emergency Preparedness and Response 
 
Emergency Preparedness and response capacities have been strengthened through f our District",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Are all these emergency centers spread out across the country or just in certain areas?,"EQ 2015, District Emergency Operation Centers ( DEOCs) were established and activated in four 
December, 2016 ANNUAL PROGRESS REPORT 
 
2 | P a g e  
 
  
additional districts- Gorkha, Nuwakot, Rasuwa a nd Solukhumbu, strengthening the network now 
comprising 56 EOCs across the country including National Emergency Operation Center (NEOC)","Emergency Operation Centers (DEOCs) established, Gorkha, Rasuwa, Nuwakot and Solukhumbu 
districts, resulting in augmentation of national network of 56 EOCs (1 NEOC, 49 DEOCs, 5 REOCs, 
and 1 MEOC). Capacities of DEOCs, REOC, NEOC  have been enhanced through training on  DIMS 
including integration of SAHANA Disaster Information Management System into the DRR portal for",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What's the role of these 'EOCs' in relation to the local government and disaster response?,"based in the premises of the Ministry of Home Affairs. Staff working at EOCs and Assistant CDOs and 
other officials in -charge were oriented for improved disaster information management and 
functioning of EOCs. National Early Recovery Framework was also prepared as a technical support  
to the Ministry of Federal Affairs and Local Development.","113 personnel including 5 women and five from NRCS . Assistant CDOs (also in -charge for DEOCs) 
from 40 EOCs were oriented on preparedness, disaster information management and dissemination. 
National Early Recovery Framework has been formulated as a part of continued support to the 
Ministry of Federal Affairs and Local Development (MoFALD). 
 
 
 
December, 2016 ANNUAL PROGRESS REPORT",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Were there any specific efforts to help families in those districts after the initial disaster management activities were implemented?,"Community Based Disaster Risk Management activities were implemented mainly in the four 
districts namely Dolakha, Surk het, Chitwan and Sindhupalchowk in 2016. The lat ter two district 
activities were supported through funding from MDGs Trust Fund Initiative of the Government of 
Republic of Korea and UNDP (RoK-UNDP). Over 15,000 families have been benefited from livelihood","The project's effort towards making communities disaster resilient is continued. Over 17,000 families from 
Sindhu-khola sub-watershed of Sindhupalchowk and Riu-khola sub-watershed of Maadi Chitwan have been 
benefited through project activities. The outcomes of the project intervention since 2012/013 are visible -",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Is there a system in place to warn people in advance when there's a risk of a big storm or flood?,"promoting activities, restoration of community small infrastructures and bio-engineering structures 
in these four districts. Last mile connectivity to safeguard lives from sudden hydro-meteorological 
disasters has been strengthened by linking DEOCs of Sindhupalchowk, Dolakha, Surkhet and 
Chitwan with six  Early Warning System ( EWS) stations established in Maadi , Chitwan,","preparation of five LDRMPs in Sindhupalchowk initiated. 
Community based early warning system in Maadi, Chitwan  has been strengthened through  5 
Automatic hydrological and meteorological stations set up  at Bank atta, Chharchare, Kalyanpur, 
Govindabasti and Thori. One EWS station has been installed in Sot-khola sub-watershed of Surkhet.",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
,"Sindhupalchowk (four locations- Tatopani, Balefi, Sarmangthan, Melamchi) and one in Surkhet and 
by activation of 14 stations installed at the Tsho Rol pa Glacial Lake in Dolakha. Five Local Disaster 
Risk Management Plans ( LDRMPs) were prepared and five were upgraded in Dolakha  while 
preparation of four LDRMPs commenced in Sindhupalchowk.","preparation of five LDRMPs in Sindhupalchowk initiated. 
Community based early warning system in Maadi, Chitwan  has been strengthened through  5 
Automatic hydrological and meteorological stations set up  at Bank atta, Chharchare, Kalyanpur, 
Govindabasti and Thori. One EWS station has been installed in Sot-khola sub-watershed of Surkhet.",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
How do they typically measure progress when working on disaster relief planning?,"Out of the total planned budget of USD 2,856,904.00, US$ 2,726,277.00 has been spent with 95.42% 
financial progress in 2016.  
  
December, 2016 ANNUAL PROGRESS REPORT 
 
3 | P a g e  
 
  
Five Key Results achieved in 2016 
 
1. DRM mainstreaming into development planning: 
 
National DRR Policy and Strategic Action Plan formulation has begun under leadership of the","National DRR Policy 
and Strategic Action 
Plan 
No DRR 
Policy, No 
Strategic 
plan in 
SFDRR 
context 
(Jan 2016) 
Development of 
National DRR 
Policy and 
Strategic Action 
Plan 
Conceptualiz
ed, 
discussed 
with MoHA 
National 
DRR Policy 
and Strategic 
Action Plan 
document 
prepared 
Inception 
meetings 
held, works 
started with 
wider 
consultation 
Inception 
meetings 
held, works",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
,"Ministry of Home Affairs (MoHA) and in consultation with all DRR stakeholders including donors 
and development partners. A study report on ""Gorkha Earthquake 2015: Learning and Experience"" 
has been printed and to better communicate the learning and experience, two episodes of Video 
Documentary have also been developed and aired by Nepal Television on 15th October, 2016 (first","Home Affairs (MoHA) has been provided to conduct a study on ""Gorkha 
Earthquake 2015: Learning and Experience""; the study has been completed 
and the report in the form of a book has been printed out. For wider sharing, 
the report is being translated into English as well. Further, to better 
disseminate the learning s and experience, two episodes of Video",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
How do governments make sure they're thinking about potential dangers when they're planning big projects or policies?,"episode) and on 30th Nov, 2016 (second episode). 
Technical support to the National Planning Commission  (NPC) on mainstreaming disaster risk 
reduction in national level planning and implementation process led to a study on ""Risk informed 
planning"" ensuring issues of disaster and climate risk management are well addressed in the","carried out on “Risk  Informed Development Planning” by the project which was utilized by the 
National Planning Commission (NPC) for 14th Three-Year Periodic Development Plan. These efforts 
are expected to contribute to increase in allocations by government ministries in Disaster/Climate 
Risk Management (D/CRM) from the 4.85% in 2014 (UNDP/CDRMP) in coming years. Disaster Risk",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Is there a specific document or process that gets created to help regions like the eastern one prepare for disasters?,"fourteenth periodic plan 2016/17 -2018/019. Consolidation of learning, issues, gaps and way 
forward for effective mainstreaming of DRR in the planning process was achieved through  a 
Mainstreaming Guideline on DRR-CCA drafted based on a regional level DRR mainstreaming 
workshop held in Biratnaga r for eastern region stakeholders  (fourth in series - one for central","also organized in Sep 2016 to consolidate the learning, 
issues, gaps and way forward for effective 
mainstreaming of DRR in the planning process. A 
mainstreaming guideline for DRR-CCA has been drafted 
under leadership of the National Planning Commission. 
In order to support the Government of Nepal for developing a pool of trained masons in EQ affected districts,",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
